Date,MMWR_week,Location,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Additional_Doses,Additional_Doses_Vax_Pct
4/27/2022,17,PR,3029834,94.9,2648294,82.9,1535589,58
4/27/2022,17,WA,6146745,80.7,5521749,72.5,2878391,52.1
4/27/2022,17,MN,4230747,75,3896809,69.1,2237284,57.4
4/27/2022,17,ND,494077,64.8,418219,54.9,168920,40.4
4/27/2022,17,NV,2315219,75.2,1870864,60.7,720159,38.5
4/27/2022,17,BP2,145735,0,134686,0,47933,35.6
4/27/2022,17,FL,17013710,79.2,14370106,66.9,5762486,40.1
4/27/2022,17,CO,4567037,79.3,4041519,70.2,2092821,51.8
4/27/2022,17,MH,33584,43.2,27080,34.8,6753,24.9
4/27/2022,17,DE,808462,83,672198,69,305515,45.5
4/27/2022,17,TN,4242595,62.1,3719130,54.5,1631654,43.9
4/27/2022,17,TX,21172961,73,17790158,61.4,6752366,38
4/27/2022,17,NJ,8018962,90.3,6709538,75.5,3173390,47.3
4/27/2022,17,FM,66808,65.3,56442,55.2,14492,25.7
4/27/2022,17,PW,20398,94.7,18132,84.2,11340,62.5
4/27/2022,17,MI,6681484,66.9,6000376,60.1,3247516,54.1
4/27/2022,17,OH,7422393,63.5,6819144,58.3,3539622,51.9
4/27/2022,17,NY,17527144,90.1,14944717,76.8,6796722,45.5
4/27/2022,17,IN,4133079,61.4,3688160,54.8,1689107,45.8
4/27/2022,17,IA,2142175,67.9,1952863,61.9,1033795,52.9
4/27/2022,17,IH2,1094309,52.5,869570,41.7,272233,31.3
4/27/2022,17,HI,1236619,87.3,1107105,78.2,564812,51
4/27/2022,17,MP,45464,87.7,43268,83.4,20923,48.4
4/27/2022,17,OR,3281764,77.8,2933721,69.6,1561516,53.2
4/27/2022,17,VA,7304930,85.6,6239240,73.1,2943099,47.2
4/27/2022,17,UT,2308192,72,2057248,64.2,911541,44.3
4/27/2022,17,MA,6759125,95,5436021,78.9,2779401,51.1
4/27/2022,17,ME,1214141,90.3,1068141,79.5,595421,55.7
4/27/2022,17,KS,2167719,74.4,1787002,61.3,761085,42.6
4/27/2022,17,WY,340073,58.8,298206,51.5,128485,43.1
4/27/2022,17,WV,1163738,64.9,1030946,57.5,470524,45.6
4/27/2022,17,KY,2953086,66.1,2561482,57.3,1131383,44.2
4/27/2022,17,NM,1835229,87.5,1488237,71,736837,49.5
4/27/2022,17,OK,2809784,71,2261592,57.2,845835,37.4
4/27/2022,17,CA,33039103,83.6,28442589,72,14397814,50.6
4/27/2022,17,VT,582755,93.4,505881,81.1,304623,60.2
4/27/2022,17,MS,1771932,59.5,1540787,51.8,572200,37.1
4/27/2022,17,DD2,4220186,0,3172664,0,1851,0.1
4/27/2022,17,GA,6933883,65.3,5803034,54.7,2166081,37.3
4/27/2022,17,DC,690937,95,522263,74,198335,38
4/27/2022,17,WI,4179171,71.8,3813792,65.5,2137943,56.1
4/27/2022,17,NE,1358677,70.2,1228839,63.5,620927,50.5
4/27/2022,17,US,257423254,77.5,219483386,66.1,100316900,45.7
4/27/2022,17,MD,5221096,86.4,4565971,75.5,2313816,50.7
4/27/2022,17,RI,1042238,95,872926,82.4,466230,53.4
4/27/2022,17,CT,3403146,95,2820355,79.1,1454727,51.6
4/27/2022,17,NC,8813080,84,6392791,61,1689595,26.4
4/27/2022,17,AS,45111,95,41405,87.4,22161,53.5
4/27/2022,17,GU,153433,91.1,139079,82.5,60695,43.6
4/27/2022,17,VA2,3442929,0,2946526,0,1140253,38.7
4/27/2022,17,AL,3072710,62.7,2503347,51.1,889429,35.5
4/27/2022,17,AZ,5310647,73,4476673,61.5,1868923,41.7
4/27/2022,17,VI,69036,65,56718,53.4,17130,30.2
4/27/2022,17,NH,1194886,87.9,953796,70.1,419099,43.9
4/27/2022,17,MT,696619,65.2,606188,56.7,288751,47.6
4/27/2022,17,MO,4058878,66.1,3437365,56,1454767,42.3
4/27/2022,17,PA,10850149,84.8,8745068,68.3,3721658,42.6
4/27/2022,17,AK,510149,69.7,455320,62.2,196132,43.1
4/27/2022,17,ID,1091070,61.1,965076,54,405972,42.1
4/27/2022,17,IL,9713345,76.7,8702607,68.7,4442181,51
4/27/2022,17,SD,675847,76.4,542532,61.3,225574,41.6
4/27/2022,17,LA,2833829,61,2484394,53.4,977731,39.4
4/27/2022,17,AR,2009446,66.6,1640100,54.3,647333,39.5
4/26/2022,17,MA,6757402,95,5434669,78.8,2777370,51.1
4/26/2022,17,ND,494036,64.8,418169,54.9,168875,40.4
4/26/2022,17,IH2,1093801,52.5,869171,41.7,271366,31.2
4/26/2022,17,VT,582670,93.4,505780,81.1,304445,60.2
4/26/2022,17,PW,20398,94.7,18132,84.2,11340,62.5
4/26/2022,17,LA,2833407,60.9,2483969,53.4,977194,39.3
4/26/2022,17,BP2,145564,0,134543,0,47649,35.4
4/26/2022,17,VA2,3441723,0,2945936,0,1139071,38.7
4/26/2022,17,MN,4230099,75,3896153,69.1,2235907,57.4
4/26/2022,17,AZ,5309140,72.9,4475567,61.5,1867045,41.7
4/26/2022,17,DC,690606,95,521912,74,197948,37.9
4/26/2022,17,GU,153386,91,139038,82.5,60615,43.6
4/26/2022,17,NM,1834960,87.5,1488029,71,736511,49.5
4/26/2022,17,TX,21162487,73,17783541,61.3,6745156,37.9
4/26/2022,17,NE,1358135,70.2,1228177,63.5,619978,50.5
4/26/2022,17,NC,8810313,84,6389728,60.9,1688148,26.4
4/26/2022,17,NJ,8016903,90.3,6707549,75.5,3170140,47.3
4/26/2022,17,ME,1213883,90.3,1067923,79.4,595004,55.7
4/26/2022,17,FL,17009660,79.2,14366030,66.9,5757825,40.1
4/26/2022,17,IL,9704274,76.6,8694187,68.6,4435057,51
4/26/2022,17,AK,510056,69.7,455245,62.2,196009,43.1
4/26/2022,17,WV,1163587,64.9,1030769,57.5,470239,45.6
4/26/2022,17,DD2,4217708,0,3171671,0,1849,0.1
4/26/2022,17,CA,33030054,83.6,28437259,72,14386624,50.6
4/26/2022,17,TN,4241980,62.1,3718510,54.5,1630635,43.9
4/26/2022,17,ID,1090875,61,964857,54,405719,42
4/26/2022,17,MP,45464,87.7,43268,83.4,20923,48.4
4/26/2022,17,VA,7303594,85.6,6238005,73.1,2941474,47.2
4/26/2022,17,PA,10847247,84.7,8742006,68.3,3712234,42.5
4/26/2022,17,OR,3281042,77.8,2933007,69.5,1560091,53.2
4/26/2022,17,KY,2952661,66.1,2561102,57.3,1130744,44.2
4/26/2022,17,IN,4132440,61.4,3687578,54.8,1688035,45.8
4/26/2022,17,NY,17523742,90.1,14940429,76.8,6791714,45.5
4/26/2022,17,MT,696594,65.2,606161,56.7,288723,47.6
4/26/2022,17,PR,3029810,94.9,2648283,82.9,1535586,58
4/26/2022,17,WY,339999,58.7,298130,51.5,128391,43.1
4/26/2022,17,IA,2141883,67.9,1952539,61.9,1033283,52.9
4/26/2022,17,US,257354769,77.5,219423356,66.1,100232875,45.7
4/26/2022,17,MO,4056938,66.1,3434951,56,1451763,42.3
4/26/2022,17,SD,675614,76.4,542309,61.3,225319,41.5
4/26/2022,17,AS,45111,95,41405,87.4,22161,53.5
4/26/2022,17,MH,33584,43.2,27080,34.8,6753,24.9
4/26/2022,17,CT,3402341,95,2819736,79.1,1454017,51.6
4/26/2022,17,FM,66808,65.3,56442,55.2,14492,25.7
4/26/2022,17,RI,1041892,95,872665,82.4,465880,53.4
4/26/2022,17,NH,1194727,87.9,953601,70.1,419035,43.9
4/26/2022,17,OH,7421372,63.5,6818120,58.3,3537823,51.9
4/26/2022,17,WA,6145521,80.7,5520665,72.5,2876455,52.1
4/26/2022,17,UT,2308132,72,2057223,64.2,911517,44.3
4/26/2022,17,MS,1771069,59.5,1539807,51.7,570950,37.1
4/26/2022,17,AR,2009363,66.6,1640038,54.3,647301,39.5
4/26/2022,17,KS,2167182,74.4,1786427,61.3,760506,42.6
4/26/2022,17,AL,3072274,62.7,2502957,51,888900,35.5
4/26/2022,17,VI,68978,64.9,56684,53.3,16940,29.9
4/26/2022,17,OK,2809547,71,2261342,57.1,845740,37.4
4/26/2022,17,GA,6933102,65.3,5802342,54.6,2164835,37.3
4/26/2022,17,DE,807690,82.9,671363,68.9,304205,45.3
4/26/2022,17,SC,3464458,67.3,2916208,56.6,1142534,39.2
4/26/2022,17,MD,5219768,86.3,4564704,75.5,2311587,50.6
4/26/2022,17,MI,6681328,66.9,6000288,60.1,3247411,54.1
4/26/2022,17,WI,4178446,71.8,3813018,65.5,2136676,56
4/26/2022,17,NV,2314686,75.1,1870495,60.7,719738,38.5
4/26/2022,17,HI,1236418,87.3,1106907,78.2,564346,51
4/26/2022,17,CO,4566091,79.3,4040814,70.2,2091517,51.8
4/25/2022,17,MH,33505,43.1,27002,34.7,6750,25
4/25/2022,17,PR,3027890,94.8,2646422,82.9,1531005,57.9
4/25/2022,17,RI,1041454,95,872295,82.3,465590,53.4
4/25/2022,17,VT,582564,93.4,505711,81,304363,60.2
4/25/2022,17,IN,4132154,61.4,3687302,54.8,1687593,45.8
4/25/2022,17,WY,339872,58.7,298018,51.5,128217,43
4/25/2022,17,TN,4240595,62.1,3716958,54.4,1628208,43.8
4/25/2022,17,GA,6929401,65.3,5796680,54.6,2155163,37.2
4/25/2022,17,IH2,1093736,52.5,869131,41.7,271308,31.2
4/25/2022,17,US,257296710,77.5,219370557,66.1,100110420,45.6
4/25/2022,17,CO,4564144,79.3,4038762,70.1,2086781,51.7
4/25/2022,17,IL,9703278,76.6,8693422,68.6,4433860,51
4/25/2022,17,NV,2314320,75.1,1870190,60.7,719411,38.5
4/25/2022,17,GU,153380,91,139037,82.5,60615,43.6
4/25/2022,17,UT,2308099,72,2057213,64.2,911509,44.3
4/25/2022,17,TX,21155077,73,17779231,61.3,6695348,37.7
4/25/2022,17,MT,696084,65.1,605564,56.7,287689,47.5
4/25/2022,17,HI,1236088,87.3,1106540,78.2,563638,50.9
4/25/2022,17,MS,1771004,59.5,1539765,51.7,570930,37.1
4/25/2022,17,MP,45463,87.7,43268,83.4,20923,48.4
4/25/2022,17,BP2,145564,0,134543,0,47649,35.4
4/25/2022,17,VA,7302048,85.5,6236704,73.1,2940410,47.1
4/25/2022,17,WI,4178212,71.8,3812811,65.5,2136384,56
4/25/2022,17,LA,2833196,60.9,2483760,53.4,976955,39.3
4/25/2022,17,PA,10844984,84.7,8739756,68.3,3710371,42.5
4/25/2022,17,DD2,4215798,0,3171299,0,1848,0.1
4/25/2022,17,WA,6143513,80.7,5518548,72.5,2872648,52.1
4/25/2022,17,VI,68946,64.9,56658,53.3,16770,29.6
4/25/2022,17,ID,1090754,61,964708,54,405613,42
4/25/2022,17,IA,2141155,67.9,1951522,61.9,1031669,52.9
4/25/2022,17,MA,6752414,95,5430627,78.8,2772262,51
4/25/2022,17,MO,4056843,66.1,3434906,56,1451724,42.3
4/25/2022,17,AZ,5308185,72.9,4475083,61.5,1866242,41.7
4/25/2022,17,CT,3400969,95,2818594,79.1,1452841,51.5
4/25/2022,17,NE,1358082,70.2,1228137,63.5,619952,50.5
4/25/2022,17,PW,20398,94.7,18132,84.2,11339,62.5
4/25/2022,17,CA,33025165,83.6,28433590,72,14380815,50.6
4/25/2022,17,ME,1212924,90.2,1067188,79.4,593920,55.7
4/25/2022,17,NH,1194454,87.8,953332,70.1,418620,43.9
4/25/2022,17,DC,690403,95,521675,73.9,197711,37.9
4/25/2022,17,NM,1834697,87.5,1487848,71,736242,49.5
4/25/2022,17,OH,7420978,63.5,6817661,58.3,3537060,51.9
4/25/2022,17,NC,8808494,84,6387543,60.9,1687572,26.4
4/25/2022,17,FL,17006000,79.2,14363750,66.9,5753709,40.1
4/25/2022,17,VA2,3441722,0,2945936,0,1139071,38.7
4/25/2022,17,KS,2166893,74.4,1785973,61.3,760062,42.6
4/25/2022,17,AS,45076,95,41354,87.3,21974,53.1
4/25/2022,17,FM,66585,65.1,56195,54.9,14075,25
4/25/2022,17,MI,6680855,66.9,5999822,60.1,3246681,54.1
4/25/2022,17,ND,493927,64.8,418050,54.9,168738,40.4
4/25/2022,17,MD,5218873,86.3,4563796,75.5,2310238,50.6
4/25/2022,17,AL,3072184,62.7,2502894,51,888840,35.5
4/25/2022,17,SC,3464334,67.3,2916148,56.6,1142484,39.2
4/25/2022,17,NJ,8014543,90.2,6705174,75.5,3166478,47.2
4/25/2022,17,AK,510014,69.7,455219,62.2,195939,43
4/25/2022,17,NY,17520673,90.1,14937119,76.8,6788214,45.4
4/25/2022,17,MN,4229679,75,3895636,69.1,2234990,57.4
4/25/2022,17,AR,2009272,66.6,1639942,54.3,647165,39.5
4/25/2022,17,DE,807661,82.9,671351,68.9,304185,45.3
4/25/2022,17,OK,2808537,71,2260102,57.1,844544,37.4
4/25/2022,17,OR,3280959,77.8,2932976,69.5,1560064,53.2
10/25/2021,43,NJ,6615769,74.5,5865208,66,398362,6.8
4/25/2022,17,WV,1163219,64.9,1030415,57.5,469634,45.6
4/25/2022,17,KY,2952411,66.1,2560858,57.3,1130418,44.1
4/25/2022,17,SD,675335,76.3,541923,61.3,224986,41.5
4/24/2022,17,MA,6752062,95,5430390,78.8,2772159,51
4/24/2022,17,IL,9700814,76.6,8691336,68.6,4431075,51
4/24/2022,17,TN,4240520,62.1,3716928,54.4,1628194,43.8
4/24/2022,17,US,257255601,77.5,219338297,66.1,100065793,45.6
4/24/2022,17,PA,10842577,84.7,8737640,68.3,3708716,42.4
4/24/2022,17,CT,3400497,95,2818199,79,1452761,51.5
4/24/2022,17,CA,33012609,83.6,28424824,71.9,14368269,50.5
4/24/2022,17,AR,2009085,66.6,1639754,54.3,646894,39.5
10/25/2021,43,BP2,126382,0,120168,0,1841,1.5
4/24/2022,17,VT,582351,93.3,505562,81,304114,60.2
4/24/2022,17,ID,1090644,61,964612,54,405432,42
4/24/2022,17,MS,1770964,59.5,1539752,51.7,570924,37.1
4/24/2022,17,NC,8806644,84,6385683,60.9,1686260,26.4
4/24/2022,17,GU,153352,91,139016,82.5,60523,43.5
4/24/2022,17,DE,807637,82.9,671335,68.9,304179,45.3
4/24/2022,17,HI,1236042,87.3,1106515,78.2,563619,50.9
4/24/2022,17,GA,6929208,65.3,5796628,54.6,2155143,37.2
4/24/2022,17,NE,1358049,70.2,1228118,63.5,619928,50.5
4/24/2022,17,IA,2141134,67.9,1951515,61.9,1031659,52.9
4/24/2022,17,OH,7420358,63.5,6816876,58.3,3535650,51.9
4/24/2022,17,ME,1212832,90.2,1067096,79.4,593905,55.7
4/24/2022,17,VI,68946,64.9,56658,53.3,16770,29.6
4/24/2022,17,TX,21149437,72.9,17776554,61.3,6691302,37.6
4/24/2022,17,MT,696071,65.1,605556,56.7,287687,47.5
4/24/2022,17,PW,20398,94.7,18132,84.2,11339,62.5
4/24/2022,17,CO,4563938,79.3,4038652,70.1,2086758,51.7
4/24/2022,17,OK,2808413,71,2259969,57.1,844504,37.4
4/24/2022,17,OR,3280587,77.8,2932596,69.5,1559354,53.2
4/24/2022,17,MI,6680116,66.9,5999089,60.1,3245432,54.1
4/24/2022,17,SC,3464187,67.3,2916106,56.6,1142468,39.2
4/24/2022,17,MP,45463,87.7,43268,83.4,20923,48.4
4/24/2022,17,RI,1041369,95,872217,82.3,465430,53.4
4/24/2022,17,KS,2166873,74.4,1785962,61.3,760057,42.6
4/24/2022,17,AZ,5307061,72.9,4474307,61.5,1864722,41.7
4/24/2022,17,WY,339861,58.7,298011,51.5,128215,43
4/24/2022,17,DD2,4213837,0,3170921,0,1848,0.1
4/24/2022,17,NJ,8014426,90.2,6705126,75.5,3166434,47.2
4/24/2022,17,PR,3027863,94.8,2646417,82.9,1531002,57.9
4/24/2022,17,LA,2832920,60.9,2483512,53.4,976617,39.3
4/24/2022,17,NY,17518996,90.1,14934973,76.8,6785620,45.4
4/24/2022,17,DC,690254,95,521555,73.9,197516,37.9
4/24/2022,17,AK,509901,69.7,455104,62.2,195706,43
4/24/2022,17,VA,7301154,85.5,6235738,73.1,2939048,47.1
4/24/2022,17,AL,3071559,62.6,2502265,51,888037,35.5
4/24/2022,17,MN,4229629,75,3895625,69.1,2234959,57.4
4/24/2022,17,AS,45076,95,41354,87.3,21974,53.1
4/24/2022,17,MD,5218454,86.3,4563339,75.5,2309486,50.6
4/24/2022,17,NH,1193721,87.8,952506,70.1,416480,43.7
4/24/2022,17,WA,6143297,80.7,5518484,72.5,2872602,52.1
4/24/2022,17,KY,2952052,66.1,2560394,57.3,1129867,44.1
4/24/2022,17,UT,2308062,72,2057203,64.2,911502,44.3
4/24/2022,17,IH2,1093700,52.5,869099,41.7,271262,31.2
4/24/2022,17,IN,4131797,61.4,3686964,54.8,1686952,45.8
4/24/2022,17,MO,4056785,66.1,3434888,56,1451712,42.3
4/24/2022,17,WV,1163189,64.9,1030401,57.5,469629,45.6
4/24/2022,17,BP2,145564,0,134543,0,47649,35.4
4/24/2022,17,FM,66585,65.1,56195,54.9,14075,25
4/24/2022,17,NV,2313883,75.1,1869800,60.7,718897,38.4
4/24/2022,17,WI,4177919,71.8,3812498,65.5,2135824,56
4/24/2022,17,VA2,3441671,0,2945890,0,1138960,38.7
4/24/2022,17,NM,1834282,87.5,1487500,70.9,735863,49.5
4/24/2022,17,ND,493924,64.8,418047,54.9,168735,40.4
4/24/2022,17,FL,17003050,79.2,14361175,66.9,5749029,40
4/24/2022,17,SD,675298,76.3,541894,61.3,224973,41.5
4/24/2022,17,MH,33505,43.1,27002,34.7,6750,25
4/23/2022,16,AZ,5305047,72.9,4472642,61.4,1861959,41.6
4/23/2022,16,NM,1833415,87.4,1486884,70.9,735043,49.4
4/23/2022,16,MA,6751864,95,5430274,78.8,2771983,51
4/23/2022,16,AL,3071439,62.6,2502211,51,888018,35.5
4/23/2022,16,KY,2951485,66.1,2559767,57.3,1129020,44.1
4/23/2022,16,MI,6678899,66.9,5997663,60.1,3243171,54.1
4/23/2022,16,MT,696032,65.1,605522,56.7,287649,47.5
4/23/2022,16,IL,9688076,76.5,8680224,68.5,4422457,50.9
4/23/2022,16,ND,493882,64.8,418019,54.9,168720,40.4
4/23/2022,16,DD2,4211165,0,3169692,0,1847,0.1
4/23/2022,16,AR,2008056,66.5,1639063,54.3,645993,39.4
4/23/2022,16,MH,33311,42.8,26900,34.6,6679,24.8
4/23/2022,16,LA,2832404,60.9,2482941,53.4,975517,39.3
4/23/2022,16,WY,339823,58.7,297974,51.5,128189,43
4/23/2022,16,IA,2141069,67.9,1951480,61.9,1031631,52.9
4/23/2022,16,OR,3279903,77.8,2931850,69.5,1557949,53.1
4/23/2022,16,TX,21142439,72.9,17772322,61.3,6685193,37.6
4/23/2022,16,WI,4177004,71.7,3811557,65.5,2134152,56
4/23/2022,16,WA,6143087,80.7,5518397,72.5,2872499,52.1
4/23/2022,16,MP,45463,87.7,43268,83.4,20922,48.4
4/23/2022,16,NC,8802888,83.9,6381616,60.8,1682912,26.4
4/23/2022,16,HI,1235989,87.3,1106490,78.1,563596,50.9
4/23/2022,16,FM,66581,65.1,56191,54.9,14072,25
4/23/2022,16,DE,807584,82.9,671307,68.9,304157,45.3
4/23/2022,16,NY,17516098,90,14931530,76.8,6781378,45.4
4/23/2022,16,CA,33001643,83.5,28415994,71.9,14352869,50.5
4/23/2022,16,NJ,8012883,90.2,6703863,75.5,3164483,47.2
4/23/2022,16,VA,7299579,85.5,6234128,73,2936515,47.1
4/23/2022,16,SD,675205,76.3,541789,61.2,224877,41.5
4/23/2022,16,ME,1212756,90.2,1067066,79.4,593865,55.7
4/23/2022,16,NV,2313206,75.1,1869183,60.7,718232,38.4
4/23/2022,16,SC,3463939,67.3,2915921,56.6,1142404,39.2
4/23/2022,16,US,257188688,77.5,219280491,66,99988588,45.6
4/23/2022,16,GU,153349,91,139015,82.5,60523,43.5
4/23/2022,16,MO,4056581,66.1,3434743,56,1451600,42.3
4/23/2022,16,PR,3027793,94.8,2646398,82.9,1530998,57.9
4/23/2022,16,WV,1163108,64.9,1030358,57.5,469578,45.6
4/23/2022,16,PW,20398,94.7,18132,84.2,11339,62.5
4/23/2022,16,BP2,145564,0,134543,0,47649,35.4
4/23/2022,16,AK,509874,69.7,455092,62.2,195694,43
4/23/2022,16,NE,1358007,70.2,1228104,63.5,619923,50.5
4/23/2022,16,VI,68944,64.9,56656,53.3,16769,29.6
4/23/2022,16,KS,2166363,74.4,1785260,61.3,759276,42.5
4/23/2022,16,CT,3399757,95,2817474,79,1451583,51.5
4/23/2022,16,CO,4563582,79.2,4038454,70.1,2086690,51.7
4/23/2022,16,IH2,1093293,52.5,868613,41.7,270904,31.2
4/23/2022,16,VT,582251,93.3,505457,81,303847,60.1
4/23/2022,16,NH,1193552,87.8,952281,70,416393,43.7
4/23/2022,16,AS,45076,95,41354,87.3,21974,53.1
4/23/2022,16,MD,5217624,86.3,4562530,75.5,2308277,50.6
4/23/2022,16,OH,7418991,63.5,6815447,58.3,3532906,51.8
4/23/2022,16,RI,1041171,95,872029,82.3,465083,53.3
4/23/2022,16,ID,1090460,61,964412,54,405054,42
4/23/2022,16,FL,16997978,79.1,14357282,66.8,5742133,40
4/23/2022,16,IN,4130689,61.4,3686159,54.8,1685097,45.7
4/23/2022,16,PA,10839775,84.7,8734730,68.2,3705817,42.4
4/23/2022,16,VA2,3440027,0,2945204,0,1137711,38.6
4/23/2022,16,TN,4240392,62.1,3716881,54.4,1628157,43.8
4/23/2022,16,DC,689902,95,521248,73.9,196807,37.8
4/23/2022,16,OK,2808153,71,2259706,57.1,844423,37.4
4/23/2022,16,GA,6928972,65.3,5796534,54.6,2155116,37.2
4/23/2022,16,MN,4228827,75,3894685,69.1,2233194,57.3
4/23/2022,16,UT,2308006,72,2057183,64.2,911480,44.3
4/23/2022,16,MS,1770895,59.5,1539711,51.7,570885,37.1
4/22/2022,16,VT,582133,93.3,505360,81,303585,60.1
4/22/2022,16,SD,674918,76.3,541470,61.2,224559,41.5
4/22/2022,16,DD2,4208673,0,3168477,0,1843,0.1
4/22/2022,16,GU,153322,91,138993,82.5,60481,43.5
4/22/2022,16,FL,16990237,79.1,14353509,66.8,5736383,40
4/22/2022,16,NM,1832678,87.4,1486207,70.9,734283,49.4
4/22/2022,16,VA,7297728,85.5,6232430,73,2934412,47.1
4/22/2022,16,IH2,1092836,52.5,868196,41.7,270429,31.1
4/22/2022,16,KS,2165859,74.3,1784634,61.3,758612,42.5
4/22/2022,16,NY,17510965,90,14925799,76.7,6774927,45.4
4/22/2022,16,MT,695951,65.1,605463,56.7,287590,47.5
4/22/2022,16,MA,6749646,95,5428606,78.8,2769693,51
4/22/2022,16,MH,33311,42.8,26900,34.6,6679,24.8
4/22/2022,16,AS,45045,95,41283,87.1,21758,52.7
4/22/2022,16,IL,9683128,76.4,8675830,68.5,4417562,50.9
4/22/2022,16,OK,2806809,70.9,2258126,57.1,843063,37.3
4/22/2022,16,OH,7417348,63.5,6813611,58.3,3528075,51.8
4/22/2022,16,KY,2951085,66.1,2559319,57.3,1128392,44.1
4/22/2022,16,WA,6141470,80.7,5516944,72.4,2870112,52
4/22/2022,16,OR,3278665,77.7,2930536,69.5,1555240,53.1
4/22/2022,16,PR,3027738,94.8,2646381,82.9,1530993,57.9
4/22/2022,16,MS,1770490,59.5,1539307,51.7,570301,37
4/22/2022,16,NH,1193359,87.8,952068,70,416306,43.7
4/22/2022,16,ME,1212247,90.2,1066664,79.4,593163,55.6
4/22/2022,16,TN,4239582,62.1,3715968,54.4,1626876,43.8
4/22/2022,16,NV,2312504,75.1,1868613,60.7,717500,38.4
4/22/2022,16,ND,493850,64.8,417984,54.8,168701,40.4
4/22/2022,16,HI,1235805,87.3,1106299,78.1,563303,50.9
4/22/2022,16,BP2,145564,0,134543,0,47649,35.4
4/22/2022,16,FM,66575,65.1,56185,54.9,14067,25
4/22/2022,16,DC,689495,95,520817,73.8,196264,37.7
4/22/2022,16,NE,1357759,70.2,1227854,63.5,619562,50.5
4/22/2022,16,RI,1040750,95,871702,82.3,464467,53.3
4/22/2022,16,SC,3463727,67.3,2915651,56.6,1142340,39.2
4/22/2022,16,WI,4176087,71.7,3810631,65.4,2132482,56
4/22/2022,16,GA,6927335,65.2,5794855,54.6,2152038,37.1
4/22/2022,16,ID,1090212,61,964147,54,404690,42
4/22/2022,16,CA,32991188,83.5,28407327,71.9,14338270,50.5
4/22/2022,16,VA2,3438309,0,2944410,0,1136177,38.6
4/22/2022,16,CT,3398575,95,2816538,79,1450548,51.5
4/22/2022,16,PW,20394,94.7,18128,84.2,11324,62.5
4/22/2022,16,LA,2831806,60.9,2482371,53.4,974648,39.3
4/22/2022,16,AZ,5303162,72.9,4471141,61.4,1859431,41.6
4/22/2022,16,IN,4129816,61.3,3685278,54.7,1683612,45.7
4/22/2022,16,IA,2140704,67.8,1951037,61.8,1030963,52.8
4/22/2022,16,TX,21131205,72.9,17765415,61.3,6675131,37.6
4/22/2022,16,CO,4562690,79.2,4037590,70.1,2085205,51.6
4/22/2022,16,MD,5216314,86.3,4561196,75.4,2306180,50.6
4/22/2022,16,AK,509738,69.7,454981,62.2,195468,43
4/22/2022,16,AR,2007185,66.5,1638210,54.3,644628,39.3
4/22/2022,16,WY,339717,58.7,297894,51.5,128072,43
4/22/2022,16,AL,3070775,62.6,2501448,51,887113,35.5
4/22/2022,16,MN,4228035,75,3893763,69,2231378,57.3
4/22/2022,16,UT,2307934,72,2057158,64.2,911441,44.3
4/22/2022,16,NC,8798634,83.9,6377074,60.8,1680403,26.4
4/22/2022,16,MO,4055623,66.1,3433698,55.9,1450327,42.2
4/22/2022,16,US,257105236,77.4,219208559,66,99888928,45.6
4/22/2022,16,VI,68884,64.8,56631,53.3,16609,29.3
4/22/2022,16,PA,10834886,84.6,8730783,68.2,3701971,42.4
10/25/2021,43,VI,55482,53,48619,46.4,2218,4.6
4/22/2022,16,NJ,8010593,90.2,6701745,75.5,3161120,47.2
4/22/2022,16,MP,45463,87.7,43268,83.4,20922,48.4
4/22/2022,16,MI,6677501,66.9,5995649,60,3241006,54.1
4/22/2022,16,DE,807532,82.9,671271,68.9,304122,45.3
4/22/2022,16,WV,1162858,64.9,1030109,57.5,469144,45.5
4/21/2022,16,CA,32982466,83.5,28400258,71.9,14326263,50.4
4/21/2022,16,GA,6925498,65.2,5793052,54.6,2148381,37.1
4/21/2022,16,ID,1090018,61,963979,53.9,404380,41.9
4/21/2022,16,MT,695913,65.1,605430,56.6,287550,47.5
4/21/2022,16,WY,339644,58.7,297836,51.5,127984,43
4/21/2022,16,SD,674601,76.3,541082,61.2,224271,41.4
4/21/2022,16,HI,1235582,87.3,1106043,78.1,563034,50.9
12/19/2020,51,AK,0,0,0,0,,0
4/21/2022,16,AK,509609,69.7,454876,62.2,195254,42.9
4/21/2022,16,MN,4227259,75,3892805,69,2229607,57.3
4/21/2022,16,PR,3027008,94.8,2645701,82.8,1529640,57.8
4/21/2022,16,FM,66112,64.6,55655,54.4,13682,24.6
4/21/2022,16,GU,153292,91,138974,82.5,60385,43.5
4/21/2022,16,VT,582039,93.3,505253,81,303364,60
4/21/2022,16,BP2,145389,0,134413,0,47490,35.3
4/21/2022,16,MD,5214962,86.3,4559856,75.4,2304198,50.5
4/21/2022,16,DC,689106,95,520427,73.7,195734,37.6
4/21/2022,16,MS,1770004,59.5,1538859,51.7,569711,37
4/21/2022,16,NH,1193107,87.7,951790,70,416212,43.7
4/21/2022,16,NE,1357513,70.2,1227585,63.5,619177,50.4
4/21/2022,16,DD2,4205515,0,3167257,0,1841,0.1
4/21/2022,16,IH2,1092474,52.5,867833,41.7,270019,31.1
4/21/2022,16,DE,807269,82.9,670997,68.9,303765,45.3
4/21/2022,16,KS,2165284,74.3,1783905,61.2,757911,42.5
